2020-07-03 11:15:05 status unpacked sed:arm64 4.4-2
2020-07-03 11:15:05 status unpacked sed:arm64 4.4-2
2020-07-03 11:15:06 install sensible-utils:all <none> 0.0.12
2020-07-03 11:15:06 status half-installed sensible-utils:all 0.0.12
2020-07-03 11:15:06 status unpacked sensible-utils:all 0.0.12
2020-07-03 11:15:06 status unpacked sensible-utils:all 0.0.12
2020-07-03 11:15:06 install sysvinit-utils:arm64 <none> 2.88dsf-59.10ubuntu1
2020-07-03 11:15:06 status half-installed sysvinit-utils:arm64 2.88dsf-59.10ubuntu1
2020-07-03 11:15:06 status unpacked sysvinit-utils:arm64 2.88dsf-59.10ubuntu1
2020-07-03 11:15:06 status unpacked sysvinit-utils:arm64 2.88dsf-59.10ubuntu1
2020-07-03 11:15:06 install tar:arm64 <none> 1.29b-2
2020-07-03 11:15:06 status half-installed tar:arm64 1.29b-2
2020-07-03 11:15:06 status unpacked tar:arm64 1.29b-2
2020-07-03 11:15:06 status unpacked tar:arm64 1.29b-2
2020-07-03 11:15:06 install util-linux:arm64 <none> 2.31.1-0.4ubuntu3
2020-07-03 11:15:06 status half-installed util-linux:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:08 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:08 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:08 install zlib1g:arm64 <none> 1:1.2.11.dfsg-0ubuntu2
2020-07-03 11:15:08 status half-installed zlib1g:arm64 1:1.2.11.dfsg-0ubuntu2
2020-07-03 11:15:08 status unpacked zlib1g:arm64 1:1.2.11.dfsg-0ubuntu2
2020-07-03 11:15:08 status unpacked zlib1g:arm64 1:1.2.11.dfsg-0ubuntu2
2020-07-03 11:15:08 startup packages configure
2020-07-03 11:15:08 configure lsb-base:all 9.20170808ubuntu1 <none>
2020-07-03 11:15:08 status unpacked lsb-base:all 9.20170808ubuntu1
2020-07-03 11:15:08 status half-configured lsb-base:all 9.20170808ubuntu1
2020-07-03 11:15:09 status installed lsb-base:all 9.20170808ubuntu1
2020-07-03 11:15:09 configure sensible-utils:all 0.0.12 <none>
2020-07-03 11:15:09 status unpacked sensible-utils:all 0.0.12
2020-07-03 11:15:09 status half-configured sensible-utils:all 0.0.12
2020-07-03 11:15:09 status installed sensible-utils:all 0.0.12
2020-07-03 11:15:09 configure ncurses-base:all 6.1-1ubuntu1 <none>
2020-07-03 11:15:09 status unpacked ncurses-base:all 6.1-1ubuntu1
2020-07-03 11:15:09 status unpacked ncurses-base:all 6.1-1ubuntu1
2020-07-03 11:15:09 status half-configured ncurses-base:all 6.1-1ubuntu1
2020-07-03 11:15:09 status installed ncurses-base:all 6.1-1ubuntu1
2020-07-03 11:15:09 configure libsemanage-common:all 2.7-2build2 <none>
2020-07-03 11:15:09 status unpacked libsemanage-common:all 2.7-2build2
2020-07-03 11:15:09 status unpacked libsemanage-common:all 2.7-2build2
2020-07-03 11:15:09 status half-configured libsemanage-common:all 2.7-2build2
2020-07-03 11:15:09 status installed libsemanage-common:all 2.7-2build2
2020-07-03 11:15:09 configure gcc-8-base:arm64 8-20180414-1ubuntu2 <none>
2020-07-03 11:15:09 status unpacked gcc-8-base:arm64 8-20180414-1ubuntu2
2020-07-03 11:15:09 status half-configured gcc-8-base:arm64 8-20180414-1ubuntu2
2020-07-03 11:15:09 status installed gcc-8-base:arm64 8-20180414-1ubuntu2
2020-07-03 11:15:09 configure libaudit-common:all 1:2.8.2-1ubuntu1 <none>
2020-07-03 11:15:09 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2020-07-03 11:15:09 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2020-07-03 11:15:09 status half-configured libaudit-common:all 1:2.8.2-1ubuntu1
2020-07-03 11:15:09 status installed libaudit-common:all 1:2.8.2-1ubuntu1
2020-07-03 11:15:09 configure libc6:arm64 2.27-3ubuntu1 <none>
2020-07-03 11:15:09 status unpacked libc6:arm64 2.27-3ubuntu1
2020-07-03 11:15:09 status unpacked libc6:arm64 2.27-3ubuntu1
2020-07-03 11:15:09 status half-configured libc6:arm64 2.27-3ubuntu1
2020-07-03 11:15:10 status installed libc6:arm64 2.27-3ubuntu1
2020-07-03 11:15:10 configure libpcre3:arm64 2:8.39-9 <none>
2020-07-03 11:15:10 status unpacked libpcre3:arm64 2:8.39-9
2020-07-03 11:15:10 status half-configured libpcre3:arm64 2:8.39-9
2020-07-03 11:15:10 status installed libpcre3:arm64 2:8.39-9
2020-07-03 11:15:10 configure libbz2-1.0:arm64 1.0.6-8.1 <none>
2020-07-03 11:15:10 status unpacked libbz2-1.0:arm64 1.0.6-8.1
2020-07-03 11:15:10 status half-configured libbz2-1.0:arm64 1.0.6-8.1
2020-07-03 11:15:10 status installed libbz2-1.0:arm64 1.0.6-8.1
2020-07-03 11:15:10 configure libgpg-error0:arm64 1.27-6 <none>
2020-07-03 11:15:10 status unpacked libgpg-error0:arm64 1.27-6
2020-07-03 11:15:10 status half-configured libgpg-error0:arm64 1.27-6
2020-07-03 11:15:10 status installed libgpg-error0:arm64 1.27-6
2020-07-03 11:15:10 configure libc-bin:arm64 2.27-3ubuntu1 <none>
2020-07-03 11:15:10 status unpacked libc-bin:arm64 2.27-3ubuntu1
2020-07-03 11:15:10 status unpacked libc-bin:arm64 2.27-3ubuntu1
2020-07-03 11:15:10 status unpacked libc-bin:arm64 2.27-3ubuntu1
2020-07-03 11:15:10 status unpacked libc-bin:arm64 2.27-3ubuntu1
2020-07-03 11:15:10 status unpacked libc-bin:arm64 2.27-3ubuntu1
2020-07-03 11:15:10 status unpacked libc-bin:arm64 2.27-3ubuntu1
2020-07-03 11:15:10 status half-configured libc-bin:arm64 2.27-3ubuntu1
2020-07-03 11:15:11 status installed libc-bin:arm64 2.27-3ubuntu1
2020-07-03 11:15:11 configure libdebconfclient0:arm64 0.213ubuntu1 <none>
2020-07-03 11:15:11 status triggers-pending libc-bin:arm64 2.27-3ubuntu1
2020-07-03 11:15:11 status unpacked libdebconfclient0:arm64 0.213ubuntu1
2020-07-03 11:15:11 status half-configured libdebconfclient0:arm64 0.213ubuntu1
2020-07-03 11:15:11 status installed libdebconfclient0:arm64 0.213ubuntu1
2020-07-03 11:15:11 configure libselinux1:arm64 2.7-2build2 <none>
2020-07-03 11:15:11 status unpacked libselinux1:arm64 2.7-2build2
2020-07-03 11:15:11 status half-configured libselinux1:arm64 2.7-2build2
2020-07-03 11:15:11 status installed libselinux1:arm64 2.7-2build2
2020-07-03 11:15:11 configure diffutils:arm64 1:3.6-1 <none>
2020-07-03 11:15:11 status unpacked diffutils:arm64 1:3.6-1
2020-07-03 11:15:11 status half-configured diffutils:arm64 1:3.6-1
2020-07-03 11:15:11 status installed diffutils:arm64 1:3.6-1
2020-07-03 11:15:11 configure findutils:arm64 4.6.0+git+20170828-2 <none>
2020-07-03 11:15:11 status unpacked findutils:arm64 4.6.0+git+20170828-2
2020-07-03 11:15:11 status half-configured findutils:arm64 4.6.0+git+20170828-2
2020-07-03 11:15:11 status installed findutils:arm64 4.6.0+git+20170828-2
2020-07-03 11:15:11 configure libcap-ng0:arm64 0.7.7-3.1 <none>
2020-07-03 11:15:11 status unpacked libcap-ng0:arm64 0.7.7-3.1
2020-07-03 11:15:11 status half-configured libcap-ng0:arm64 0.7.7-3.1
2020-07-03 11:15:11 status installed libcap-ng0:arm64 0.7.7-3.1
2020-07-03 11:15:11 configure libext2fs2:arm64 1.44.1-1 <none>
2020-07-03 11:15:11 status unpacked libext2fs2:arm64 1.44.1-1
2020-07-03 11:15:11 status half-configured libext2fs2:arm64 1.44.1-1
2020-07-03 11:15:11 status installed libext2fs2:arm64 1.44.1-1
2020-07-03 11:15:11 configure libsepol1:arm64 2.7-1 <none>
2020-07-03 11:15:11 status unpacked libsepol1:arm64 2.7-1
2020-07-03 11:15:11 status half-configured libsepol1:arm64 2.7-1
2020-07-03 11:15:11 status installed libsepol1:arm64 2.7-1
2020-07-03 11:15:11 configure libgcc1:arm64 1:8-20180414-1ubuntu2 <none>
2020-07-03 11:15:11 status unpacked libgcc1:arm64 1:8-20180414-1ubuntu2
2020-07-03 11:15:11 status half-configured libgcc1:arm64 1:8-20180414-1ubuntu2
2020-07-03 11:15:11 status installed libgcc1:arm64 1:8-20180414-1ubuntu2
2020-07-03 11:15:11 configure sed:arm64 4.4-2 <none>
2020-07-03 11:15:11 status unpacked sed:arm64 4.4-2
2020-07-03 11:15:11 status half-configured sed:arm64 4.4-2
2020-07-03 11:15:11 status installed sed:arm64 4.4-2
2020-07-03 11:15:11 configure libsmartcols1:arm64 2.31.1-0.4ubuntu3 <none>
2020-07-03 11:15:11 status unpacked libsmartcols1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:11 status half-configured libsmartcols1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:11 status installed libsmartcols1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:11 configure libcom-err2:arm64 1.44.1-1 <none>
2020-07-03 11:15:11 status unpacked libcom-err2:arm64 1.44.1-1
2020-07-03 11:15:11 status half-configured libcom-err2:arm64 1.44.1-1
2020-07-03 11:15:11 status installed libcom-err2:arm64 1.44.1-1
2020-07-03 11:15:11 configure libaudit1:arm64 1:2.8.2-1ubuntu1 <none>
2020-07-03 11:15:11 status unpacked libaudit1:arm64 1:2.8.2-1ubuntu1
2020-07-03 11:15:11 status half-configured libaudit1:arm64 1:2.8.2-1ubuntu1
2020-07-03 11:15:11 status installed libaudit1:arm64 1:2.8.2-1ubuntu1
2020-07-03 11:15:11 configure libtinfo5:arm64 6.1-1ubuntu1 <none>
2020-07-03 11:15:11 status unpacked libtinfo5:arm64 6.1-1ubuntu1
2020-07-03 11:15:11 status half-configured libtinfo5:arm64 6.1-1ubuntu1
2020-07-03 11:15:11 status installed libtinfo5:arm64 6.1-1ubuntu1
2020-07-03 11:15:11 configure libudev1:arm64 237-3ubuntu10 <none>
2020-07-03 11:15:11 status unpacked libudev1:arm64 237-3ubuntu10
2020-07-03 11:15:11 status half-configured libudev1:arm64 237-3ubuntu10
2020-07-03 11:15:11 status installed libudev1:arm64 237-3ubuntu10
2020-07-03 11:15:11 configure libattr1:arm64 1:2.4.47-2build1 <none>
2020-07-03 11:15:11 status unpacked libattr1:arm64 1:2.4.47-2build1
2020-07-03 11:15:11 status half-configured libattr1:arm64 1:2.4.47-2build1
2020-07-03 11:15:11 status installed libattr1:arm64 1:2.4.47-2build1
2020-07-03 11:15:11 configure libss2:arm64 1.44.1-1 <none>
2020-07-03 11:15:11 status unpacked libss2:arm64 1.44.1-1
2020-07-03 11:15:11 status half-configured libss2:arm64 1.44.1-1
2020-07-03 11:15:11 status installed libss2:arm64 1.44.1-1
2020-07-03 11:15:11 configure liblzma5:arm64 5.2.2-1.3 <none>
2020-07-03 11:15:11 status unpacked liblzma5:arm64 5.2.2-1.3
2020-07-03 11:15:11 status half-configured liblzma5:arm64 5.2.2-1.3
2020-07-03 11:15:11 status installed liblzma5:arm64 5.2.2-1.3
2020-07-03 11:15:11 configure base-passwd:arm64 3.5.44 <none>
2020-07-03 11:15:11 status unpacked base-passwd:arm64 3.5.44
2020-07-03 11:15:11 status half-configured base-passwd:arm64 3.5.44
2020-07-03 11:15:12 status installed base-passwd:arm64 3.5.44
2020-07-03 11:15:12 configure liblz4-1:arm64 0.0~r131-2ubuntu3 <none>
2020-07-03 11:15:12 status unpacked liblz4-1:arm64 0.0~r131-2ubuntu3
2020-07-03 11:15:12 status half-configured liblz4-1:arm64 0.0~r131-2ubuntu3
2020-07-03 11:15:12 status installed liblz4-1:arm64 0.0~r131-2ubuntu3
2020-07-03 11:15:12 configure debianutils:arm64 4.8.4 <none>
2020-07-03 11:15:12 status unpacked debianutils:arm64 4.8.4
2020-07-03 11:15:12 status half-configured debianutils:arm64 4.8.4
2020-07-03 11:15:13 status installed debianutils:arm64 4.8.4
2020-07-03 11:15:13 configure libgcrypt20:arm64 1.8.1-4ubuntu1 <none>
2020-07-03 11:15:13 status unpacked libgcrypt20:arm64 1.8.1-4ubuntu1
2020-07-03 11:15:13 status half-configured libgcrypt20:arm64 1.8.1-4ubuntu1
2020-07-03 11:15:13 status installed libgcrypt20:arm64 1.8.1-4ubuntu1
2020-07-03 11:15:13 configure libncursesw5:arm64 6.1-1ubuntu1 <none>
2020-07-03 11:15:13 status unpacked libncursesw5:arm64 6.1-1ubuntu1
2020-07-03 11:15:13 status half-configured libncursesw5:arm64 6.1-1ubuntu1
2020-07-03 11:15:13 status installed libncursesw5:arm64 6.1-1ubuntu1
2020-07-03 11:15:13 configure libuuid1:arm64 2.31.1-0.4ubuntu3 <none>
2020-07-03 11:15:13 status unpacked libuuid1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:13 status half-configured libuuid1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:13 status installed libuuid1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:13 configure libdb5.3:arm64 5.3.28-13.1ubuntu1 <none>
2020-07-03 11:15:13 status unpacked libdb5.3:arm64 5.3.28-13.1ubuntu1
2020-07-03 11:15:13 status half-configured libdb5.3:arm64 5.3.28-13.1ubuntu1
2020-07-03 11:15:13 status installed libdb5.3:arm64 5.3.28-13.1ubuntu1
2020-07-03 11:15:13 configure zlib1g:arm64 1:1.2.11.dfsg-0ubuntu2 <none>
2020-07-03 11:15:13 status unpacked zlib1g:arm64 1:1.2.11.dfsg-0ubuntu2
2020-07-03 11:15:13 status half-configured zlib1g:arm64 1:1.2.11.dfsg-0ubuntu2
2020-07-03 11:15:13 status installed zlib1g:arm64 1:1.2.11.dfsg-0ubuntu2
2020-07-03 11:15:13 configure hostname:arm64 3.20 <none>
2020-07-03 11:15:13 status unpacked hostname:arm64 3.20
2020-07-03 11:15:13 status half-configured hostname:arm64 3.20
2020-07-03 11:15:13 status installed hostname:arm64 3.20
2020-07-03 11:15:13 configure mawk:arm64 1.3.3-17ubuntu3 <none>
2020-07-03 11:15:13 status unpacked mawk:arm64 1.3.3-17ubuntu3
2020-07-03 11:15:13 status half-configured mawk:arm64 1.3.3-17ubuntu3
2020-07-03 11:15:13 status installed mawk:arm64 1.3.3-17ubuntu3
2020-07-03 11:15:13 configure libsystemd0:arm64 237-3ubuntu10 <none>
2020-07-03 11:15:13 status unpacked libsystemd0:arm64 237-3ubuntu10
2020-07-03 11:15:13 status half-configured libsystemd0:arm64 237-3ubuntu10
2020-07-03 11:15:13 status installed libsystemd0:arm64 237-3ubuntu10
2020-07-03 11:15:13 configure libzstd1:arm64 1.3.3+dfsg-2ubuntu1 <none>
2020-07-03 11:15:13 status unpacked libzstd1:arm64 1.3.3+dfsg-2ubuntu1
2020-07-03 11:15:13 status half-configured libzstd1:arm64 1.3.3+dfsg-2ubuntu1
2020-07-03 11:15:13 status installed libzstd1:arm64 1.3.3+dfsg-2ubuntu1
2020-07-03 11:15:13 configure libprocps6:arm64 2:3.3.12-3ubuntu1 <none>
2020-07-03 11:15:13 status unpacked libprocps6:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:13 status half-configured libprocps6:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:13 status installed libprocps6:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:13 configure libblkid1:arm64 2.31.1-0.4ubuntu3 <none>
2020-07-03 11:15:13 status unpacked libblkid1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:13 status half-configured libblkid1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:13 status installed libblkid1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:13 configure base-files:arm64 10.1ubuntu2 <none>
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status unpacked base-files:arm64 10.1ubuntu2
2020-07-03 11:15:13 status half-configured base-files:arm64 10.1ubuntu2
2020-07-03 11:15:16 status installed base-files:arm64 10.1ubuntu2
2020-07-03 11:15:16 configure libsemanage1:arm64 2.7-2build2 <none>
2020-07-03 11:15:16 status unpacked libsemanage1:arm64 2.7-2build2
2020-07-03 11:15:16 status half-configured libsemanage1:arm64 2.7-2build2
2020-07-03 11:15:16 status installed libsemanage1:arm64 2.7-2build2
2020-07-03 11:15:16 configure libmount1:arm64 2.31.1-0.4ubuntu3 <none>
2020-07-03 11:15:16 status unpacked libmount1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:16 status half-configured libmount1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:16 status installed libmount1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:16 configure libacl1:arm64 2.2.52-3build1 <none>
2020-07-03 11:15:16 status unpacked libacl1:arm64 2.2.52-3build1
2020-07-03 11:15:16 status half-configured libacl1:arm64 2.2.52-3build1
2020-07-03 11:15:16 status installed libacl1:arm64 2.2.52-3build1
2020-07-03 11:15:16 configure ncurses-bin:arm64 6.1-1ubuntu1 <none>
2020-07-03 11:15:16 status unpacked ncurses-bin:arm64 6.1-1ubuntu1
2020-07-03 11:15:16 status half-configured ncurses-bin:arm64 6.1-1ubuntu1
2020-07-03 11:15:16 status installed ncurses-bin:arm64 6.1-1ubuntu1
2020-07-03 11:15:16 configure libncurses5:arm64 6.1-1ubuntu1 <none>
2020-07-03 11:15:16 status unpacked libncurses5:arm64 6.1-1ubuntu1
2020-07-03 11:15:16 status half-configured libncurses5:arm64 6.1-1ubuntu1
2020-07-03 11:15:16 status installed libncurses5:arm64 6.1-1ubuntu1
2020-07-03 11:15:16 configure bash:arm64 4.4.18-2ubuntu1 <none>
2020-07-03 11:15:16 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-07-03 11:15:16 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-07-03 11:15:16 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-07-03 11:15:16 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-07-03 11:15:16 status unpacked bash:arm64 4.4.18-2ubuntu1
2020-07-03 11:15:16 status half-configured bash:arm64 4.4.18-2ubuntu1
2020-07-03 11:15:17 status installed bash:arm64 4.4.18-2ubuntu1
2020-07-03 11:15:17 configure bsdutils:arm64 1:2.31.1-0.4ubuntu3 <none>
2020-07-03 11:15:17 status unpacked bsdutils:arm64 1:2.31.1-0.4ubuntu3
2020-07-03 11:15:17 status half-configured bsdutils:arm64 1:2.31.1-0.4ubuntu3
2020-07-03 11:15:17 status installed bsdutils:arm64 1:2.31.1-0.4ubuntu3
2020-07-03 11:15:17 configure libfdisk1:arm64 2.31.1-0.4ubuntu3 <none>
2020-07-03 11:15:17 status unpacked libfdisk1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:17 status half-configured libfdisk1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:17 status installed libfdisk1:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:17 configure coreutils:arm64 8.28-1ubuntu1 <none>
2020-07-03 11:15:17 status unpacked coreutils:arm64 8.28-1ubuntu1
2020-07-03 11:15:17 status half-configured coreutils:arm64 8.28-1ubuntu1
2020-07-03 11:15:17 status installed coreutils:arm64 8.28-1ubuntu1
2020-07-03 11:15:17 configure e2fsprogs:arm64 1.44.1-1 <none>
2020-07-03 11:15:17 status unpacked e2fsprogs:arm64 1.44.1-1
2020-07-03 11:15:17 status unpacked e2fsprogs:arm64 1.44.1-1
2020-07-03 11:15:17 status half-configured e2fsprogs:arm64 1.44.1-1
2020-07-03 11:15:17 status installed e2fsprogs:arm64 1.44.1-1
2020-07-03 11:15:17 configure tar:arm64 1.29b-2 <none>
2020-07-03 11:15:17 status unpacked tar:arm64 1.29b-2
2020-07-03 11:15:17 status unpacked tar:arm64 1.29b-2
2020-07-03 11:15:17 status half-configured tar:arm64 1.29b-2
2020-07-03 11:15:17 status installed tar:arm64 1.29b-2
2020-07-03 11:15:17 configure dpkg:arm64 1.19.0.5ubuntu2 <none>
2020-07-03 11:15:17 status unpacked dpkg:arm64 1.19.0.5ubuntu2
2020-07-03 11:15:17 status unpacked dpkg:arm64 1.19.0.5ubuntu2
2020-07-03 11:15:17 status unpacked dpkg:arm64 1.19.0.5ubuntu2
2020-07-03 11:15:17 status unpacked dpkg:arm64 1.19.0.5ubuntu2
2020-07-03 11:15:17 status unpacked dpkg:arm64 1.19.0.5ubuntu2
2020-07-03 11:15:17 status unpacked dpkg:arm64 1.19.0.5ubuntu2
2020-07-03 11:15:17 status half-configured dpkg:arm64 1.19.0.5ubuntu2
2020-07-03 11:15:17 status installed dpkg:arm64 1.19.0.5ubuntu2
2020-07-03 11:15:17 configure fdisk:arm64 2.31.1-0.4ubuntu3 <none>
2020-07-03 11:15:17 status unpacked fdisk:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:17 status half-configured fdisk:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:17 status installed fdisk:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:17 configure perl-base:arm64 5.26.1-6 <none>
2020-07-03 11:15:17 status unpacked perl-base:arm64 5.26.1-6
2020-07-03 11:15:17 status half-configured perl-base:arm64 5.26.1-6
2020-07-03 11:15:17 status installed perl-base:arm64 5.26.1-6
2020-07-03 11:15:17 configure grep:arm64 3.1-2 <none>
2020-07-03 11:15:17 status unpacked grep:arm64 3.1-2
2020-07-03 11:15:17 status half-configured grep:arm64 3.1-2
2020-07-03 11:15:17 status installed grep:arm64 3.1-2
2020-07-03 11:15:17 configure debconf:all 1.5.66 <none>
2020-07-03 11:15:17 status unpacked debconf:all 1.5.66
2020-07-03 11:15:17 status unpacked debconf:all 1.5.66
2020-07-03 11:15:17 status unpacked debconf:all 1.5.66
2020-07-03 11:15:17 status half-configured debconf:all 1.5.66
2020-07-03 11:15:19 status installed debconf:all 1.5.66
2020-07-03 11:15:19 configure gzip:arm64 1.6-5ubuntu1 <none>
2020-07-03 11:15:19 status unpacked gzip:arm64 1.6-5ubuntu1
2020-07-03 11:15:19 status half-configured gzip:arm64 1.6-5ubuntu1
2020-07-03 11:15:19 status installed gzip:arm64 1.6-5ubuntu1
2020-07-03 11:15:19 configure dash:arm64 0.5.8-2.10 <none>
2020-07-03 11:15:19 status unpacked dash:arm64 0.5.8-2.10
2020-07-03 11:15:19 status half-configured dash:arm64 0.5.8-2.10
2020-07-03 11:15:23 status installed dash:arm64 0.5.8-2.10
2020-07-03 11:15:23 configure init-system-helpers:all 1.51 <none>
2020-07-03 11:15:23 status unpacked init-system-helpers:all 1.51
2020-07-03 11:15:23 status half-configured init-system-helpers:all 1.51
2020-07-03 11:15:23 status installed init-system-helpers:all 1.51
2020-07-03 11:15:23 configure libpam0g:arm64 1.1.8-3.6ubuntu2 <none>
2020-07-03 11:15:23 status unpacked libpam0g:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:23 status half-configured libpam0g:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:24 status installed libpam0g:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:24 configure util-linux:arm64 2.31.1-0.4ubuntu3 <none>
2020-07-03 11:15:24 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:24 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:24 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:24 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:24 status half-configured util-linux:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:30 status installed util-linux:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:30 configure libpam-modules-bin:arm64 1.1.8-3.6ubuntu2 <none>
2020-07-03 11:15:30 status unpacked libpam-modules-bin:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:30 status half-configured libpam-modules-bin:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:30 status installed libpam-modules-bin:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:30 configure mount:arm64 2.31.1-0.4ubuntu3 <none>
2020-07-03 11:15:30 status unpacked mount:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:30 status half-configured mount:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:30 status installed mount:arm64 2.31.1-0.4ubuntu3
2020-07-03 11:15:30 configure procps:arm64 2:3.3.12-3ubuntu1 <none>
2020-07-03 11:15:30 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:30 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:30 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:30 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:30 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:30 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:30 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:30 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:30 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:30 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:30 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:30 status unpacked procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:30 status half-configured procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:31 status installed procps:arm64 2:3.3.12-3ubuntu1
2020-07-03 11:15:31 configure sysvinit-utils:arm64 2.88dsf-59.10ubuntu1 <none>
2020-07-03 11:15:31 status unpacked sysvinit-utils:arm64 2.88dsf-59.10ubuntu1
2020-07-03 11:15:31 status half-configured sysvinit-utils:arm64 2.88dsf-59.10ubuntu1
2020-07-03 11:15:31 status installed sysvinit-utils:arm64 2.88dsf-59.10ubuntu1
2020-07-03 11:15:31 configure libpam-modules:arm64 1.1.8-3.6ubuntu2 <none>
2020-07-03 11:15:31 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:31 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:31 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:31 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:31 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:31 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:31 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:31 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:31 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:31 status half-configured libpam-modules:arm64 1.1.8-3.6ubuntu2
2020-07-03 11:15:31 status installed libpam-modules:arm64 1.1.8-3.6ubuntu2
